,ber,chunk_num,chunk_size,code_rate,loop_num,p1,per,w1_done,w1_size,w2_done
0,0.0001,1970.0,50,2.6659862103575094,2,0.6,0.0392124825527439,0.734150445318513,0.4,2.6659862103575094
1,0.0011,1970.0,50,4.01915116351786,2,0.6,0.35611953123528906,1.0875999714464535,0.4,4.01915116351786
2,0.0021,1970.0,50,5.73599021987852,2,0.6,0.5686706108290769,1.8413564663156827,0.4,5.73599021987852
3,0.0031,1970.0,50,9.291282732197569,2,0.6,0.7111725943025664,2.453587861251151,0.4,9.291282732197569
4,0.0041,1970.0,50,13.313635888077451,2,0.6,0.8066728056193145,3.79170038560517,0.4,13.313635888077451
5,0.0051,1970.0,50,20.318429648962788,2,0.6,0.8706482388074477,5.706277170276767,0.4,20.318429648962788
6,0.0061,1970.0,50,30.39163325499631,2,0.6,0.9134880222273853,8.399889365118247,0.4,30.39163325499631
7,0.0071,1970.0,50,45.59134449975852,2,0.6,0.9421631970699158,12.384514476053807,0.4,45.59134449975852
8,0.0081,1970.0,50,68.93245490928676,2,0.6,0.9613494120566325,19.635862739336524,0.4,68.93245490928676
9,0.0091,1970.0,50,97.67547315411151,2,0.6,0.9741814787555426,27.546214287622462,0.4,97.67547315411151
10,0.0101,1970.0,50,150.2868307812954,2,0.6,0.9827603001251608,44.11104059094274,0.4,150.2868307812954
11,0.011099999999999999,1970.0,50,237.54366609835242,2,0.6,0.9884933008964747,62.60207902656998,0.4,237.54366609835242
12,0.0121,1970.0,50,351.97292653800827,2,0.6,0.9923229534737623,95.98058943932533,0.4,351.97292653800827
13,0.0131,1970.0,50,520.2308183942324,2,0.6,0.9948801222730462,148.4815128953605,0.4,520.2308183942324
14,0.0141,1970.0,50,762.3076320471056,2,0.6,0.9965869186037541,217.52586279942778,0.4,762.3076320471056
