,code_rate,loop_num,p1,per,size,w1_done,w2_done
0,3.2685973177374983,5,0.1,0.5506890098800976,1000,2.4684012938930486,3.2685973177374983
1,3.449432577363363,5,0.2,0.5506890098800976,1000,3.42682816991013,3.449432577363363
2,3.431349051400777,5,0.30000000000000004,0.5506890098800976,1000,3.255034673265559,3.431349051400777
3,3.2007840953778,5,0.4,0.5506890098800976,1000,3.2007840953778,3.2007840953778
4,3.2188676213403857,5,0.5,0.5506890098800976,1000,3.2188676213403857,3.2188676213403857
5,3.4132655254381903,5,0.6,0.5506890098800976,1000,3.4132655254381903,3.4132655254381903
6,3.408744643947544,5,0.7000000000000001,0.5506890098800976,1000,3.408744643947544,3.408744643947544
7,3.336410540097198,5,0.8,0.5506890098800976,1000,3.336410540097198,3.336410540097198
8,3.3544940660597846,5,0.9,0.5506890098800976,1000,3.3544940660597846,3.3544940660597846
